id,date_time,symbol_pair,type,price,amount,fee,total
4513,2021-09-27T07:25:27Z,BTCUSDT,sell,1.97,105.11,0.21,207.74
4514,2021-09-27T08:18:01Z,BTCUSDT,buy,1.93,101.59,0.20,195.95
4515,2021-09-27T09:10:35Z,BTCUSDT,sell,1.87,108.38,0.20,203.15
4516,2021-09-27T10:03:08Z,BTCUSDT,buy,1.23,103.33,0.13,127.26
4517,2021-09-27T10:55:42Z,BTCUSDT,sell,1.99,105.03,0.21,209.49
4518,2021-09-27T11:48:15Z,BTCUSDT,buy,1.83,107.13,0.20,196.24
4519,2021-09-27T12:40:49Z,BTCUSDT,sell,1.22,107.26,0.13,130.69
4520,2021-09-27T13:33:23Z,BTCUSDT,buy,1.95,107.96,0.21,210.61
4521,2021-09-27T14:25:56Z,BTCUSDT,sell,1.55,108.33,0.17,168.56
4522,2021-09-27T15:18:30Z,BTCUSDT,buy,1.39,104.31,0.14,144.72
4523,2021-09-27T16:11:03Z,BTCUSDT,sell,1.35,107.31,0.14,144.60
4524,2021-09-27T17:03:37Z,BTCUSDT,buy,1.36,106.51,0.15,145.52
4525,2021-09-27T17:56:11Z,BTCUSDT,sell,1.67,105.72,0.18,176.87
4526,2021-09-27T18:48:44Z,BTCUSDT,buy,1.20,105.88,0.13,127.14
4527,2021-09-27T19:41:18Z,BTCUSDT,sell,1.46,107.14,0.16,157.02
4528,2021-09-27T20:33:51Z,BTCUSDT,buy,1.57,104.68,0.16,164.70
4529,2021-09-27T21:26:25Z,BTCUSDT,sell,1.93,100.38,0.19,194.26
4530,2021-09-27T22:18:59Z,BTCUSDT,buy,1.92,102.36,0.20,197.06
4531,2021-09-27T23:11:32Z,BTCUSDT,sell,1.49,101.05,0.15,151.08
4532,2021-09-28T00:04:06Z,BTCUSDT,buy,1.60,108.08,0.17,173.41
4533,2021-09-28T00:56:39Z,BTCUSDT,sell,1.24,107.09,0.13,132.84
4534,2021-09-28T01:49:13Z,BTCUSDT,buy,1.41,103.75,0.15,146.19
4535,2021-09-28T02:41:47Z,BTCUSDT,sell,1.66,100.40,0.17,167.03
4536,2021-09-28T03:34:20Z,BTCUSDT,buy,1.84,104.26,0.19,191.93
4537,2021-09-28T04:26:54Z,BTCUSDT,sell,1.64,105.29,0.17,173.34
4538,2021-09-28T05:19:27Z,BTCUSDT,buy,1.41,101.73,0.14,143.85
4539,2021-09-28T06:12:01Z,BTCUSDT,sell,1.26,102.69,0.13,129.09
4540,2021-09-28T07:04:35Z,BTCUSDT,buy,1.91,105.77,0.20,202.42
4541,2021-09-28T07:57:08Z,BTCUSDT,sell,2.00,109.22,0.22,218.62
4542,2021-09-28T08:49:42Z,BTCUSDT,buy,1.43,103.87,0.15,148.40
4543,2021-09-28T09:42:15Z,BTCUSDT,sell,1.25,109.01,0.14,136.34
4544,2021-09-28T10:34:49Z,BTCUSDT,buy,1.30,100.54,0.13,131.13
4545,2021-09-28T11:27:23Z,BTCUSDT,sell,1.48,103.50,0.15,152.83
4546,2021-09-28T12:19:56Z,BTCUSDT,buy,1.58,101.45,0.16,160.50
4547,2021-09-28T13:12:30Z,BTCUSDT,sell,1.98,107.97,0.21,213.99
4548,2021-09-28T14:05:03Z,BTCUSDT,buy,1.50,103.03,0.15,154.57
4549,2021-09-28T14:57:37Z,BTCUSDT,sell,1.34,102.19,0.14,136.74
4550,2021-09-28T15:50:11Z,BTCUSDT,buy,1.84,100.47,0.18,184.71
4551,2021-09-28T16:42:44Z,BTCUSDT,sell,1.90,102.34,0.19,194.67
4552,2021-09-28T17:35:18Z,BTCUSDT,buy,1.04,109.29,0.11,114.14
4553,2021-09-28T18:27:51Z,BTCUSDT,sell,1.97,104.62,0.21,206.54
4554,2021-09-28T19:20:25Z,BTCUSDT,buy,1.19,104.97,0.12,124.54
4555,2021-09-28T20:12:59Z,BTCUSDT,sell,1.80,102.18,0.18,184.54
4556,2021-09-28T21:05:32Z,BTCUSDT,buy,1.96,100.81,0.20,198.01
4557,2021-09-28T21:58:06Z,BTCUSDT,sell,1.76,104.13,0.18,183.90
4558,2021-09-28T22:50:39Z,BTCUSDT,buy,1.93,106.58,0.21,205.56
4559,2021-09-28T23:43:13Z,BTCUSDT,sell,1.37,103.59,0.14,142.16
4560,2021-09-29T00:35:47Z,BTCUSDT,buy,1.42,102.28,0.15,145.24
4561,2021-09-29T01:28:20Z,BTCUSDT,sell,1.24,102.06,0.13,126.72
4562,2021-09-29T02:20:54Z,BTCUSDT,buy,1.65,103.73,0.17,171.40
4563,2021-09-29T03:13:27Z,BTCUSDT,sell,1.21,100.12,0.12,120.92
4564,2021-09-29T04:06:01Z,BTCUSDT,buy,1.07,104.14,0.11,111.89
4565,2021-09-29T04:58:35Z,BTCUSDT,sell,1.13,101.60,0.11,114.77
4566,2021-09-29T05:51:08Z,BTCUSDT,buy,1.97,102.20,0.20,201.55
4567,2021-09-29T06:43:42Z,BTCUSDT,sell,1.40,102.59,0.14,143.47
4568,2021-09-29T07:36:15Z,BTCUSDT,buy,1.55,101.01,0.16,156.45
4569,2021-09-29T08:28:49Z,BTCUSDT,sell,1.36,104.64,0.14,142.93
4570,2021-09-29T09:21:23Z,BTCUSDT,buy,1.73,101.33,0.18,175.46
4571,2021-09-29T10:13:56Z,BTCUSDT,sell,1.33,107.34,0.14,142.97
4572,2021-09-29T11:06:30Z,BTCUSDT,buy,1.19,109.85,0.13,131.35
4573,2021-09-29T11:59:03Z,BTCUSDT,sell,1.02,109.91,0.11,112.21
4574,2021-09-29T12:51:37Z,BTCUSDT,buy,1.01,102.00,0.10,103.38
4575,2021-09-29T13:44:11Z,BTCUSDT,sell,1.53,101.68,0.16,155.29
4576,2021-09-29T14:36:44Z,BTCUSDT,buy,1.73,104.19,0.18,180.77
4577,2021-09-29T15:29:18Z,BTCUSDT,sell,1.68,109.04,0.18,182.98
4578,2021-09-29T16:21:51Z,BTCUSDT,buy,1.99,100.06,0.20,199.75
4579,2021-09-29T17:14:25Z,BTCUSDT,sell,1.64,107.02,0.18,175.92
4580,2021-09-29T18:06:59Z,BTCUSDT,buy,1.57,100.26,0.16,157.50
4581,2021-09-29T18:59:32Z,BTCUSDT,sell,1.96,107.90,0.21,211.44
4582,2021-09-29T19:52:06Z,BTCUSDT,buy,1.21,108.33,0.13,131.32
4583,2021-09-29T20:44:39Z,BTCUSDT,sell,1.10,107.01,0.12,118.16
4584,2021-09-29T21:37:13Z,BTCUSDT,buy,1.71,105.40,0.18,180.75
4585,2021-09-29T22:29:47Z,BTCUSDT,sell,1.34,108.05,0.14,144.85
4586,2021-09-29T23:22:20Z,BTCUSDT,buy,1.07,108.68,0.12,116.91
4587,2021-09-30T00:14:54Z,BTCUSDT,sell,1.10,100.30,0.11,110.90
4588,2021-09-30T01:07:27Z,BTCUSDT,buy,1.81,109.45,0.20,198.44
4589,2021-09-30T02:00:01Z,BTCUSDT,sell,1.68,109.81,0.18,184.32
4590,2021-09-30T02:52:35Z,BTCUSDT,buy,1.91,100.76,0.19,192.62
4591,2021-09-30T03:45:08Z,BTCUSDT,sell,1.13,109.46,0.12,124.07
4592,2021-09-30T04:37:42Z,BTCUSDT,buy,1.78,102.00,0.18,181.86
4593,2021-09-30T05:30:15Z,BTCUSDT,sell,1.85,107.51,0.20,199.52
4594,2021-09-30T06:22:49Z,BTCUSDT,buy,1.81,109.92,0.20,199.46
4595,2021-09-30T07:15:23Z,BTCUSDT,sell,1.99,102.46,0.20,203.97
4596,2021-09-30T08:07:56Z,BTCUSDT,buy,1.92,105.20,0.20,201.76
4597,2021-09-30T09:00:30Z,BTCUSDT,sell,1.16,100.14,0.12,116.21
4598,2021-09-30T09:53:03Z,BTCUSDT,buy,1.20,109.84,0.13,132.43
4599,2021-09-30T10:45:37Z,BTCUSDT,sell,1.11,105.84,0.12,117.56
4600,2021-09-30T11:38:11Z,BTCUSDT,buy,1.74,103.05,0.18,179.17
4601,2021-09-30T12:30:44Z,BTCUSDT,sell,1.35,109.33,0.15,147.36
4602,2021-09-30T13:23:18Z,BTCUSDT,buy,1.14,100.36,0.11,114.48
4603,2021-09-30T14:15:51Z,BTCUSDT,sell,1.73,104.62,0.18,181.39
4604,2021-09-30T15:08:25Z,BTCUSDT,buy,1.22,100.70,0.12,123.08
4605,2021-09-30T16:00:59Z,BTCUSDT,sell,1.59,104.73,0.17,166.75
4606,2021-09-30T16:53:32Z,BTCUSDT,buy,1.61,108.10,0.17,174.45
4607,2021-09-30T17:46:06Z,BTCUSDT,sell,1.19,101.76,0.12,121.30
4608,2021-09-30T18:38:39Z,BTCUSDT,buy,1.85,108.79,0.20,201.99
4609,2021-09-30T19:31:13Z,BTCUSDT,sell,1.30,104.91,0.14,136.40
4610,2021-09-30T20:23:47Z,BTCUSDT,buy,1.61,100.01,0.16,160.78
4611,2021-09-30T21:16:20Z,BTCUSDT,sell,1.78,100.16,0.18,178.60
4612,2021-09-30T22:08:54Z,BTCUSDT,buy,1.28,102.12,0.13,131.13
4613,2021-09-30T23:01:27Z,BTCUSDT,sell,1.54,105.47,0.16,162.74
4614,2021-09-30T23:54:01Z,BTCUSDT,buy,1.72,105.57,0.18,181.50
4615,2021-10-01T00:46:35Z,BTCUSDT,sell,1.32,102.28,0.14,135.63
4616,2021-10-01T01:39:08Z,BTCUSDT,buy,1.01,100.69,0.10,102.26
4617,2021-10-01T02:31:42Z,BTCUSDT,sell,1.58,107.93,0.17,170.20
4618,2021-10-01T03:24:15Z,BTCUSDT,buy,1.73,105.91,0.18,183.81
4619,2021-10-01T04:16:49Z,BTCUSDT,sell,1.94,100.92,0.20,195.68
4620,2021-10-01T05:09:23Z,BTCUSDT,buy,1.32,105.25,0.14,138.65
4621,2021-10-01T06:01:56Z,BTCUSDT,sell,1.01,101.64,0.10,102.49
4622,2021-10-01T06:54:30Z,BTCUSDT,buy,1.45,106.54,0.15,154.58
4623,2021-10-01T07:47:03Z,BTCUSDT,sell,1.01,108.26,0.11,109.97
4624,2021-10-01T08:39:37Z,BTCUSDT,buy,1.66,105.75,0.18,175.92
4625,2021-10-01T09:32:11Z,BTCUSDT,sell,1.60,107.66,0.17,171.98
4626,2021-10-01T10:24:44Z,BTCUSDT,buy,1.21,104.34,0.13,126.12
4627,2021-10-01T11:17:18Z,BTCUSDT,sell,1.16,107.44,0.12,124.85
4628,2021-10-01T12:09:51Z,BTCUSDT,buy,1.57,107.99,0.17,169.86
4629,2021-10-01T13:02:25Z,BTCUSDT,sell,1.33,107.12,0.14,142.48
4630,2021-10-01T13:54:59Z,BTCUSDT,buy,1.52,107.11,0.16,163.40
4631,2021-10-01T14:47:32Z,BTCUSDT,sell,1.26,105.40,0.13,132.80
4632,2021-10-01T15:40:06Z,BTCUSDT,buy,1.02,103.55,0.11,105.46
4633,2021-10-01T16:32:39Z,BTCUSDT,sell,1.66,109.34,0.18,181.37
4634,2021-10-01T17:25:13Z,BTCUSDT,buy,1.30,101.36,0.13,131.40
4635,2021-10-01T18:17:47Z,BTCUSDT,sell,1.28,104.90,0.13,134.21
4636,2021-10-01T19:10:20Z,BTCUSDT,buy,1.81,102.34,0.18,184.90
4637,2021-10-01T20:02:54Z,BTCUSDT,sell,1.70,105.18,0.18,179.17
4638,2021-10-01T20:55:27Z,BTCUSDT,buy,1.66,106.95,0.18,177.92
4639,2021-10-01T21:48:01Z,BTCUSDT,sell,1.56,108.30,0.17,168.95
4640,2021-10-01T22:40:35Z,BTCUSDT,buy,1.16,101.87,0.12,118.35
4641,2021-10-01T23:33:08Z,BTCUSDT,sell,1.75,107.69,0.19,188.45
4642,2021-10-02T00:25:42Z,BTCUSDT,buy,1.75,106.68,0.19,187.23
4643,2021-10-02T01:18:15Z,BTCUSDT,sell,1.41,107.54,0.15,151.49
4644,2021-10-02T02:10:49Z,BTCUSDT,buy,1.80,104.30,0.19,188.27
4645,2021-10-02T03:03:23Z,BTCUSDT,sell,1.31,106.29,0.14,139.13
4646,2021-10-02T03:55:56Z,BTCUSDT,buy,1.47,103.16,0.15,151.91
4647,2021-10-02T04:48:30Z,BTCUSDT,sell,1.55,102.11,0.16,158.59
4648,2021-10-02T05:41:03Z,BTCUSDT,buy,1.94,106.24,0.21,206.35
4649,2021-10-02T06:33:37Z,BTCUSDT,sell,1.51,102.18,0.15,154.00
4650,2021-10-02T07:26:11Z,BTCUSDT,buy,1.57,107.10,0.17,168.03
4651,2021-10-02T08:18:44Z,BTCUSDT,sell,1.14,104.07,0.12,119.01
4652,2021-10-02T09:11:18Z,BTCUSDT,buy,1.54,105.74,0.16,163.25
4653,2021-10-02T10:03:51Z,BTCUSDT,sell,1.22,102.94,0.13,125.49
4654,2021-10-02T10:56:25Z,BTCUSDT,buy,1.61,101.69,0.16,163.88
4655,2021-10-02T11:48:59Z,BTCUSDT,sell,1.40,104.51,0.15,146.25
4656,2021-10-02T12:41:32Z,BTCUSDT,buy,1.96,106.98,0.21,209.68
4657,2021-10-02T13:34:06Z,BTCUSDT,sell,1.03,106.35,0.11,109.29
4658,2021-10-02T14:26:39Z,BTCUSDT,buy,1.92,105.37,0.20,202.63
4659,2021-10-02T15:19:13Z,BTCUSDT,sell,1.16,109.51,0.13,126.70
4660,2021-10-02T16:11:47Z,BTCUSDT,buy,1.87,102.52,0.19,191.40
4661,2021-10-02T17:04:20Z,BTCUSDT,sell,1.92,102.48,0.20,196.74
4662,2021-10-02T17:56:54Z,BTCUSDT,buy,1.60,104.15,0.17,166.96
4663,2021-10-02T18:49:27Z,BTCUSDT,sell,1.85,106.52,0.20,197.73
4664,2021-10-02T19:42:01Z,BTCUSDT,buy,1.81,109.45,0.20,198.05
4665,2021-10-02T20:34:35Z,BTCUSDT,sell,1.09,102.76,0.11,111.84
4666,2021-10-02T21:27:08Z,BTCUSDT,buy,1.79,105.50,0.19,188.63
4667,2021-10-02T22:19:42Z,BTCUSDT,sell,1.21,105.06,0.13,127.04
4668,2021-10-02T23:12:15Z,BTCUSDT,buy,1.80,106.54,0.19,192.46
4669,2021-10-03T00:04:49Z,BTCUSDT,sell,1.21,106.58,0.13,128.71
4670,2021-10-03T00:57:23Z,BTCUSDT,buy,1.83,106.34,0.19,194.57
4671,2021-10-03T01:49:56Z,BTCUSDT,sell,1.71,109.10,0.19,186.38
4672,2021-10-03T02:42:30Z,BTCUSDT,buy,1.82,108.67,0.20,197.45
4673,2021-10-03T03:35:03Z,BTCUSDT,sell,1.05,105.07,0.11,110.25
4674,2021-10-03T04:27:37Z,BTCUSDT,buy,1.54,101.00,0.16,155.62
4675,2021-10-03T05:20:11Z,BTCUSDT,sell,1.37,105.18,0.14,144.10
4676,2021-10-03T06:12:44Z,BTCUSDT,buy,1.32,106.46,0.14,140.71
4677,2021-10-03T07:05:18Z,BTCUSDT,sell,1.03,104.10,0.11,107.81
4678,2021-10-03T07:57:51Z,BTCUSDT,buy,1.50,101.33,0.15,151.70
4679,2021-10-03T08:50:25Z,BTCUSDT,sell,1.07,101.53,0.11,108.46
4680,2021-10-03T09:42:59Z,BTCUSDT,buy,1.44,106.91,0.15,153.83
4681,2021-10-03T10:35:32Z,BTCUSDT,sell,1.43,101.30,0.14,145.12
4682,2021-10-03T11:28:06Z,BTCUSDT,buy,1.18,108.70,0.13,128.14
4683,2021-10-03T12:20:39Z,BTCUSDT,sell,1.03,109.27,0.11,112.49
4684,2021-10-03T13:13:13Z,BTCUSDT,buy,1.44,108.56,0.16,156.38
4685,2021-10-03T14:05:47Z,BTCUSDT,sell,1.24,108.71,0.13,134.86
4686,2021-10-03T14:58:20Z,BTCUSDT,buy,1.54,100.67,0.15,155.12
4687,2021-10-03T15:50:54Z,BTCUSDT,sell,1.59,108.84,0.17,172.80
4688,2021-10-03T16:43:27Z,BTCUSDT,buy,1.44,103.18,0.15,148.98
4689,2021-10-03T17:36:01Z,BTCUSDT,sell,1.57,107.91,0.17,169.38
4690,2021-10-03T18:28:35Z,BTCUSDT,buy,1.21,101.67,0.12,123.09
4691,2021-10-03T19:21:08Z,BTCUSDT,sell,1.30,107.50,0.14,139.71
4692,2021-10-03T20:13:42Z,BTCUSDT,buy,1.01,103.03,0.10,104.50
4693,2021-10-03T21:06:15Z,BTCUSDT,sell,1.20,104.51,0.13,125.20
4694,2021-10-03T21:58:49Z,BTCUSDT,buy,1.94,104.09,0.20,202.39
4695,2021-10-03T22:51:23Z,BTCUSDT,sell,1.60,102.52,0.16,164.16
4696,2021-10-03T23:43:56Z,BTCUSDT,buy,1.95,109.01,0.21,212.69
4697,2021-10-04T00:36:30Z,BTCUSDT,sell,1.74,108.30,0.19,188.81
4698,2021-10-04T01:29:03Z,BTCUSDT,buy,1.02,109.76,0.11,112.37
4699,2021-10-04T02:21:37Z,BTCUSDT,sell,1.85,107.19,0.20,198.86
4700,2021-10-04T03:14:11Z,BTCUSDT,buy,1.77,107.87,0.19,191.37
4701,2021-10-04T04:06:44Z,BTCUSDT,sell,1.31,104.15,0.14,136.96
4702,2021-10-04T04:59:18Z,BTCUSDT,buy,1.99,104.12,0.21,206.96
4703,2021-10-04T05:51:51Z,BTCUSDT,sell,1.61,100.32,0.16,161.37
4704,2021-10-04T06:44:25Z,BTCUSDT,buy,1.45,104.10,0.15,151.28
4705,2021-10-04T07:36:59Z,BTCUSDT,sell,1.13,103.38,0.12,116.58
4706,2021-10-04T08:29:32Z,BTCUSDT,buy,1.46,109.88,0.16,160.25
4707,2021-10-04T09:22:06Z,BTCUSDT,sell,1.95,103.70,0.20,202.24
4708,2021-10-04T10:14:39Z,BTCUSDT,buy,1.47,107.20,0.16,158.14
4709,2021-10-04T11:07:13Z,BTCUSDT,sell,1.43,103.58,0.15,148.39
4710,2021-10-04T11:59:47Z,BTCUSDT,buy,1.23,107.83,0.13,132.76
4711,2021-10-04T12:52:20Z,BTCUSDT,sell,1.63,106.29,0.17,173.13
4712,2021-10-04T13:44:54Z,BTCUSDT,buy,1.23,108.71,0.13,133.92
4713,2021-10-04T14:37:27Z,BTCUSDT,sell,1.54,106.96,0.16,164.55
4714,2021-10-04T15:30:01Z,BTCUSDT,buy,1.33,108.88,0.14,145.07
4715,2021-10-04T16:22:35Z,BTCUSDT,sell,1.79,104.35,0.19,187.47
4716,2021-10-04T17:15:08Z,BTCUSDT,buy,1.22,101.77,0.12,124.66
4717,2021-10-04T18:07:42Z,BTCUSDT,sell,1.01,105.37,0.11,106.26
4718,2021-10-04T19:00:15Z,BTCUSDT,buy,1.79,100.60,0.18,180.05
4719,2021-10-04T19:52:49Z,BTCUSDT,sell,1.94,100.93,0.20,196.51
4720,2021-10-04T20:45:23Z,BTCUSDT,buy,1.13,105.19,0.12,119.12
4721,2021-10-04T21:37:56Z,BTCUSDT,sell,1.56,105.98,0.17,165.88
4722,2021-10-04T22:30:30Z,BTCUSDT,buy,1.78,100.35,0.18,178.77
4723,2021-10-04T23:23:03Z,BTCUSDT,sell,1.28,101.86,0.13,130.68
4724,2021-10-05T00:15:37Z,BTCUSDT,buy,1.31,108.60,0.14,142.14
4725,2021-10-05T01:08:11Z,BTCUSDT,sell,1.97,109.61,0.22,216.11
4726,2021-10-05T02:00:44Z,BTCUSDT,buy,1.45,103.06,0.15,149.44
4727,2021-10-05T02:53:18Z,BTCUSDT,sell,1.10,109.47,0.12,120.58
4728,2021-10-05T03:45:51Z,BTCUSDT,buy,1.58,101.88,0.16,161.63
4729,2021-10-05T04:38:25Z,BTCUSDT,sell,1.65,107.54,0.18,177.86
4730,2021-10-05T05:30:59Z,BTCUSDT,buy,1.32,108.10,0.14,142.51
4731,2021-10-05T06:23:32Z,BTCUSDT,sell,1.31,105.45,0.14,138.47
4732,2021-10-05T07:16:06Z,BTCUSDT,buy,1.15,100.77,0.12,115.52
4733,2021-10-05T08:08:39Z,BTCUSDT,sell,1.10,101.49,0.11,111.58
4734,2021-10-05T09:01:13Z,BTCUSDT,buy,1.10,105.53,0.12,116.13
4735,2021-10-05T09:53:47Z,BTCUSDT,sell,1.99,107.72,0.21,214.03
4736,2021-10-05T10:46:20Z,BTCUSDT,buy,1.76,100.47,0.18,177.07
4737,2021-10-05T11:38:54Z,BTCUSDT,sell,1.23,101.73,0.13,125.21
4738,2021-10-05T12:31:27Z,BTCUSDT,buy,1.89,101.60,0.19,192.31
4739,2021-10-05T13:24:01Z,BTCUSDT,sell,1.53,103.80,0.16,158.67
4740,2021-10-05T14:16:35Z,BTCUSDT,buy,1.88,106.49,0.20,200.33
4741,2021-10-05T15:09:08Z,BTCUSDT,sell,1.01,106.01,0.11,106.90
4742,2021-10-05T16:01:42Z,BTCUSDT,buy,1.26,100.34,0.13,126.48
4743,2021-10-05T16:54:15Z,BTCUSDT,sell,1.34,106.44,0.14,142.43
4744,2021-10-05T17:46:49Z,BTCUSDT,buy,1.36,107.03,0.15,145.70
4745,2021-10-05T18:39:23Z,BTCUSDT,sell,1.94,103.77,0.20,201.83
4746,2021-10-05T19:31:56Z,BTCUSDT,buy,1.01,108.97,0.11,110.23
4747,2021-10-05T20:24:30Z,BTCUSDT,sell,1.31,102.08,0.13,134.19
4748,2021-10-05T21:17:03Z,BTCUSDT,buy,1.43,106.72,0.15,152.48
4749,2021-10-05T22:09:37Z,BTCUSDT,sell,1.54,102.69,0.16,158.18
4750,2021-10-05T23:02:11Z,BTCUSDT,buy,1.58,103.86,0.16,164.22
4751,2021-10-05T23:54:44Z,BTCUSDT,sell,1.37,101.78,0.14,140.05
4752,2021-10-06T00:47:18Z,BTCUSDT,buy,1.76,109.13,0.19,192.42
4753,2021-10-06T01:39:51Z,BTCUSDT,sell,1.40,104.89,0.15,146.51
4754,2021-10-06T02:32:25Z,BTCUSDT,buy,1.06,105.09,0.11,111.87
4755,2021-10-06T03:24:59Z,BTCUSDT,sell,1.94,102.64,0.20,199.39
4756,2021-10-06T04:17:32Z,BTCUSDT,buy,1.62,103.28,0.17,167.32
4757,2021-10-06T05:10:06Z,BTCUSDT,sell,1.36,105.50,0.14,144.08
4758,2021-10-06T06:02:39Z,BTCUSDT,buy,1.17,102.70,0.12,119.90
4759,2021-10-06T06:55:13Z,BTCUSDT,sell,1.90,100.64,0.19,191.27
4760,2021-10-06T07:47:47Z,BTCUSDT,buy,1.50,107.84,0.16,161.43
4761,2021-10-06T08:40:20Z,BTCUSDT,sell,1.06,100.46,0.11,106.84
4762,2021-10-06T09:32:54Z,BTCUSDT,buy,1.44,100.73,0.14,145.07
4763,2021-10-06T10:25:27Z,BTCUSDT,sell,1.99,105.30,0.21,210.26
4764,2021-10-06T11:18:01Z,BTCUSDT,buy,1.67,106.11,0.18,176.85
4765,2021-10-06T12:10:35Z,BTCUSDT,sell,1.66,108.46,0.18,180.35
4766,2021-10-06T13:03:08Z,BTCUSDT,buy,1.64,108.49,0.18,177.95
4767,2021-10-06T13:55:42Z,BTCUSDT,sell,1.59,108.75,0.17,173.59
4768,2021-10-06T14:48:15Z,BTCUSDT,buy,1.42,102.22,0.14,144.90
4769,2021-10-06T15:40:49Z,BTCUSDT,sell,1.70,105.97,0.18,180.07
4770,2021-10-06T16:33:23Z,BTCUSDT,buy,1.77,104.37,0.18,184.63
4771,2021-10-06T17:25:56Z,BTCUSDT,sell,1.62,109.12,0.18,177.25
4772,2021-10-06T18:18:30Z,BTCUSDT,buy,1.49,101.79,0.15,152.03
4773,2021-10-06T19:11:03Z,BTCUSDT,sell,1.50,101.29,0.15,152.54
4774,2021-10-06T20:03:37Z,BTCUSDT,buy,1.46,104.81,0.15,153.42
4775,2021-10-06T20:56:11Z,BTCUSDT,sell,1.71,108.94,0.19,186.04
4776,2021-10-06T21:48:44Z,BTCUSDT,buy,1.92,108.14,0.21,208.04
4777,2021-10-06T22:41:18Z,BTCUSDT,sell,1.08,103.74,0.11,111.66
4778,2021-10-06T23:33:51Z,BTCUSDT,buy,1.58,108.53,0.17,171.91
4779,2021-10-07T00:26:25Z,BTCUSDT,sell,1.19,104.49,0.12,124.02
4780,2021-10-07T01:18:59Z,BTCUSDT,buy,1.76,109.54,0.19,193.49
4781,2021-10-07T02:11:32Z,BTCUSDT,sell,1.56,102.32,0.16,159.67
4782,2021-10-07T03:04:06Z,BTCUSDT,buy,1.57,102.07,0.16,160.31
4783,2021-10-07T03:56:39Z,BTCUSDT,sell,1.38,108.16,0.15,149.76
4784,2021-10-07T04:49:13Z,BTCUSDT,buy,1.40,106.00,0.15,148.16
4785,2021-10-07T05:41:47Z,BTCUSDT,sell,1.81,109.05,0.20,197.98
4786,2021-10-07T06:34:20Z,BTCUSDT,buy,1.45,101.95,0.15,148.39
4787,2021-10-07T07:26:54Z,BTCUSDT,sell,1.45,103.99,0.15,150.74
4788,2021-10-07T08:19:27Z,BTCUSDT,buy,1.17,104.82,0.12,122.39
4789,2021-10-07T09:12:01Z,BTCUSDT,sell,1.29,103.07,0.13,132.68
4790,2021-10-07T10:04:35Z,BTCUSDT,buy,1.45,103.27,0.15,149.86
4791,2021-10-07T10:57:08Z,BTCUSDT,sell,1.61,107.01,0.17,172.59
4792,2021-10-07T11:49:42Z,BTCUSDT,buy,1.68,103.50,0.17,173.99
4793,2021-10-07T12:42:15Z,BTCUSDT,sell,1.29,103.63,0.13,133.65
4794,2021-10-07T13:34:49Z,BTCUSDT,buy,1.19,104.59,0.12,124.69
4795,2021-10-07T14:27:23Z,BTCUSDT,sell,1.54,107.35,0.17,165.64
4796,2021-10-07T15:19:56Z,BTCUSDT,buy,1.19,107.54,0.13,127.85
4797,2021-10-07T16:12:30Z,BTCUSDT,sell,1.56,107.66,0.17,168.26
4798,2021-10-07T17:05:03Z,BTCUSDT,buy,1.72,106.48,0.18,183.01
4799,2021-10-07T17:57:37Z,BTCUSDT,sell,1.15,100.23,0.12,115.72
4800,2021-10-07T18:50:11Z,BTCUSDT,buy,1.78,100.67,0.18,178.96
4801,2021-10-07T19:42:44Z,BTCUSDT,sell,1.61,106.20,0.17,170.77
4802,2021-10-07T20:35:18Z,BTCUSDT,buy,1.04,109.08,0.11,114.09
4803,2021-10-07T21:27:51Z,BTCUSDT,sell,1.05,105.91,0.11,111.44
4804,2021-10-07T22:20:25Z,BTCUSDT,buy,1.04,103.52,0.11,107.95
4805,2021-10-07T23:12:59Z,BTCUSDT,sell,1.93,102.06,0.20,197.00
4806,2021-10-08T00:05:32Z,BTCUSDT,buy,1.56,101.37,0.16,158.75
4807,2021-10-08T00:58:06Z,BTCUSDT,sell,1.64,105.41,0.17,172.82
4808,2021-10-08T01:50:39Z,BTCUSDT,buy,1.60,103.32,0.17,165.76
4809,2021-10-08T02:43:13Z,BTCUSDT,sell,1.35,104.04,0.14,140.89
4810,2021-10-08T03:35:47Z,BTCUSDT,buy,1.18,106.22,0.12,124.95
4811,2021-10-08T04:28:20Z,BTCUSDT,sell,1.92,102.94,0.20,197.71
4812,2021-10-08T05:20:54Z,BTCUSDT,buy,1.40,106.99,0.15,149.53
4813,2021-10-08T06:13:27Z,BTCUSDT,sell,1.13,106.84,0.12,120.90
4814,2021-10-08T07:06:01Z,BTCUSDT,buy,1.58,103.56,0.16,164.12
4815,2021-10-08T07:58:35Z,BTCUSDT,sell,1.74,104.32,0.18,181.48
4816,2021-10-08T08:51:08Z,BTCUSDT,buy,1.89,104.12,0.20,197.08
4817,2021-10-08T09:43:42Z,BTCUSDT,sell,1.20,103.58,0.12,124.58
4818,2021-10-08T10:36:15Z,BTCUSDT,buy,1.29,100.50,0.13,129.68
4819,2021-10-08T11:28:49Z,BTCUSDT,sell,1.71,102.59,0.18,175.36
4820,2021-10-08T12:21:23Z,BTCUSDT,buy,1.26,104.32,0.13,131.57
4821,2021-10-08T13:13:56Z,BTCUSDT,sell,1.36,100.69,0.14,136.99
4822,2021-10-08T14:06:30Z,BTCUSDT,buy,1.58,107.56,0.17,170.51
